,title,description,originallink,link,pubDate
271,‘CC듀오’ EPL 2라운드도 나란히 선발,‘CC(춘천)듀오’ <b>손흥민</b>(30·토트넘)과 황희찬(26·울버햄프턴)이 잉글랜드 프리미어리그(EPL) 2라운드에도 나란히 선발 출전했다. <b>손흥민</b>은 15일 0시30분(이하 한국시간) 영국 런던 스탬포드브리지에서 열린 첼시와의... ,http://www.kwnews.co.kr/page/view/2022081515310021700,https://n.news.naver.com/mnews/article/087/0000917424?sid=102,"Mon, 15 Aug 2022 15:38:00 +0900"
272,"또 깨지 못한 ‘첼시 지옥’, 손흥민이 해결해야 할 최우선 과제",<b>손흥민</b>(30·토트넘)에게 있어 첼시는 여전히 난공불락의 요새와도 같다. <b>손흥민</b>은 15일 영국 런던 스탬퍼드 브리지에서 열린 첼시와의 2022~2023 잉글랜드 프리미어리그(EPL) 2라운드 원정 경기에서 부진한 경기력을 보인... ,http://sports.khan.co.kr/news/sk_index.html?art_id=202208151536013&sec_id=520401&pt=nv,https://sports.news.naver.com/news.nhn?oid=144&aid=0000831083,"Mon, 15 Aug 2022 15:37:00 +0900"
273,[epl.told] 선수들보다 두 감독과 심판이 더 주목받은 '런던 더비',"당시에는 토트넘이 <b>손흥민</b>의 50m 단독 드리블 골에 힘입어 3-1로 승리를 거둔 바 있었는데, 안토니오 콘테 감독은 이번에는 다르다며 첼시전 승리를 다짐했다. 그러나 전술적인 대응은 첼시가 더 좋았다. 토마스 투헬... ",http://www.fourfourtwo.co.kr/news/articleView.html?idxno=17972,https://sports.news.naver.com/news.nhn?oid=411&aid=0000013746,"Mon, 15 Aug 2022 15:26:00 +0900"
274,&quot;좋은 소식 1도 없네&quot;... 첼시 중원 '구멍' 생긴다,이날 선발 출격한 <b>손흥민</b>은 후반 34분 이반 페리시치와 교체되기 전까지 약 79분간 경기장을 누볐다. 하지만 골은 기록하지 못했다. 이날 다 잡은 승리를 놓친 것도 첼시에는 아쉬움이 남을 테지만 더 심각한 것이... ,http://www.osen.co.kr/article/G1111919829,https://sports.news.naver.com/news.nhn?oid=109&aid=0004678922,"Mon, 15 Aug 2022 15:15:00 +0900"
275,"득점왕은 어디로…수비진영까지 쫓겨난 손흥민, 첼시전 '초라한 히트맵'",<b>손흥민</b>(토트넘)이 첼시전에서 별다른 임팩트를 남기지 못한 사실은 히트맵에서도 잘 드러난다. <b>손흥민</b>은 14일(현지시각) 영국 런던 스탬퍼드 브리지에서 열린 첼시와의 2022~2023시즌 잉글랜드 프리미어리그(EPL)... ,http://sports.chosun.com/news/ntype.htm?id=202208150100106160006513&servicedate=20220815,https://sports.news.naver.com/news.nhn?oid=076&aid=0003904935,"Mon, 15 Aug 2022 15:12:00 +0900"
276,"손흥민 동료 로셀소, 토트넘에서 다시 비야레알로 임대",기사내용 요약 <b>손흥민</b>의 토트넘 동료 지오반니 로 셀소(아르헨티나)가 스페인 비야레알에서 한 시즌 더 임대로 뛴다. <b>손흥민</b>의 토트넘 동료 지오반니 로셀소(아르헨티나)가 스페인 비야레알에서 한 시즌 더 임대로... ,http://www.newsis.com/view/?id=NISX20220815_0001978654&cID=10523&pID=10500,https://sports.news.naver.com/news.nhn?oid=003&aid=0011363669,"Mon, 15 Aug 2022 14:59:00 +0900"
277,"[IS 피플] 제임스에게 '꽁꽁' 묶인 손흥민, '천적' 첼시 못 넘었다","<b>손흥민</b>(30·토트넘)이 이번에도 첼시와 ‘천적’ 관계를 끊지 못했다. 토트넘은 15일(한국시간) 영국 런던에... <b>손흥민</b>의 부진이 뼈아팠다. 왼쪽 측면 공격수로 선발 출전해 해리 케인, 데얀 쿨루셉스키와 스리톱을... ",https://isplus.com/2022/08/15/sports/football/20220815145317572.html,https://sports.news.naver.com/news.nhn?oid=241&aid=0003225076,"Mon, 15 Aug 2022 14:53:00 +0900"
278,"‘콘테 간택’ 히샬리송, 첼시전 연패 끊은 ‘950억 짜리’ 빅카드",<b>손흥민</b>-해리 케인이 첼시 수비에 묶인 가운데 토트넘은 전반 쿨리발리에게 첫 골을 내줬다. 전반 점유율 30... 경기 내내 <b>손흥민</b>을 마크했던 제임스는 결정적인 골을 터뜨리며 환호했다. 1-2로 끌려가자 콘테 감독은... ,https://www.dailian.co.kr/news/view/1142738/?sc=Naver,https://sports.news.naver.com/news.nhn?oid=119&aid=0002630290,"Mon, 15 Aug 2022 14:47:00 +0900"
279,"손흥민 동료 은돔벨레, 김민재와 한솥밥 먹나…나폴리 임대설",<b>손흥민</b>(토트넘)의 동료인 탕귀에 은돔벨레(26·프랑스)가 잉글랜드를 떠나 김민재(나폴리)와 같은 유니폼을 입을 가능성이 제기됐다. 유럽축구 이적시장 전문가인 파브리시오 로마노는 14일(현지시간) &quot;나폴리가... ,https://www.news1.kr/articles/4773231,https://sports.news.naver.com/news.nhn?oid=421&aid=0006278332,"Mon, 15 Aug 2022 14:41:00 +0900"
280,"춘천강동농협 전 직원, 춘천시민축구단 조합원 가입","특히, <b>손흥민</b>체육공원이 있는 동면에 위치한 강동농협은 춘천이 축구도시로 브랜드화하는 데 지속적인 관심을 가지기로 했다. 춘천시민축구단은 일반시민과 각 기관들을 대상으로 조합원 모집활동을 펼쳐 나가고... ",http://www.kwnews.co.kr/page/view/2022081513254948024,https://n.news.naver.com/mnews/article/087/0000917365?sid=102,"Mon, 15 Aug 2022 14:30:00 +0900"
281,제임스에 꽁꽁 묶인 '손'…시즌 첫 득점 불발,<b>손흥민</b>(30)이 상대 수비의 집중 마크에 막혀 새 시즌 첫 득점 소식을 다음으로 미뤘다. <b>손흥민</b>은 15일(한국 시간) 영국 런던의 스탬퍼드 브리지에서 열린 첼시와의 2022~2023 잉글랜드 프리미어리그(EPL) 2라운드 원정 경기에... ,https://www.sedaily.com/NewsView/269T3JEW7N,https://sports.news.naver.com/news.nhn?oid=011&aid=0004087587,"Mon, 15 Aug 2022 14:27:00 +0900"
282,"손흥민, 발롱도르 후보 선정",춘천 출신 <b>손흥민</b>(30·토트넘)이 세계 최고 권위의 축구상인 발롱도르 후보에 올랐다. 발롱도르를 주관하는... 2021~22시즌 잉글랜드 프리미어리그(EPL)에서 23골을 넣어 아시아 국적 선수 최초로 득점왕에 오른 <b>손흥민</b>은... ,http://www.kwnews.co.kr/page/view/2022081513182851295,https://n.news.naver.com/mnews/article/087/0000917360?sid=102,"Mon, 15 Aug 2022 14:27:00 +0900"
283,"‘손흥민 침묵’ 토트넘, 첼시와 2-2 무승부…양팀 감독 경기 후 충돌 ‘동반...",지난 시즌 득점왕을 차지한 <b>손흥민</b>은 2경기 연속 무득점을 기록했다. 토트넘은 15일 영국 런던의... 이날 선발로 나선 <b>손흥민</b>은 후반 34분 이반 페리시치와 교체될 때까지 인상 깊은 활약을 펼치진 못했다. 경기 초반부터... ,https://www.donga.com/news/article/all/20220815/114961926/1,https://sports.news.naver.com/news.nhn?oid=020&aid=0003445472,"Mon, 15 Aug 2022 14:02:00 +0900"
284,지난 시즌 토트넘에서 32경기 4골→네덜란드에선 '3경기' 만에 타이,<b>손흥민</b>과도 &apos;절친&apos; 케미를 자랑하며 국내에서 인지도가 쌓였고 손가락을 꼬아 얼굴에 갖다대는 &apos;시그니처... 주 포지션인 좌측 윙어에선 <b>손흥민</b>에게 밀렸으며 우측 윙어에서도 루카스 모우라보다 후순위였다. 결국... ,http://www.fourfourtwo.co.kr/news/articleView.html?idxno=17967,https://sports.news.naver.com/news.nhn?oid=411&aid=0000013744,"Mon, 15 Aug 2022 14:01:00 +0900"
285,&quot;눈을 안 마주치더라고?&quot; 콘테 손 잡고 뿔난 투헬의 뒷이야기,이날 선발 출격한 <b>손흥민</b>은 후반 34분 이반 페리시치와 교체되기 전까지 약 79분간 경기장을 누볐다. 하지만 골은 기록하지 못했다. 치열했던 경기만큼이나 양 팀 감독의 충돌도 화제를 모았다. 콘테 감독은... ,http://www.osen.co.kr/article/G1111919809,https://sports.news.naver.com/news.nhn?oid=109&aid=0004678905,"Mon, 15 Aug 2022 13:59:00 +0900"
286,"[기사열독 순위] 이찬원 58회째 1위, 김희재·영탁·김기태·임영웅 TOP5…뉴...","(1,775회), <b>손흥민</b>(1,752회), 블랙핑크 리사(1,704회), 이정현(1,601회), 황선우(1,596회), 에이티즈(1... 84위, <b>손흥민</b> 97위, 전현무 106위, 김연아 113위, 장동민 121위, 김이나 125위, 허니제이 133위, 아이키 144위... ",http://www.topstarnews.net/news/articleView.html?idxno=14720877,http://www.topstarnews.net/news/articleView.html?idxno=14720877,"Mon, 15 Aug 2022 13:52:00 +0900"
287,"'손흥민 봉쇄로 자격 충분'…악의적 파울 첼시 수비수, 토트넘전 KOTM 선정",토트넘과의 맞대결에서 <b>손흥민</b>을 봉쇄한 첼시 수비수 제임스가 호평을 받았다. 토트넘은 15일 오전... <b>손흥민</b>은 첼시전에 선발 출전해 후반 34분 페리시치와 교체된 가운데 80분 동안 활약했다. <b>손흥민</b>은 첼시전에서 전반... ,http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202208151337885167&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news,https://sports.news.naver.com/news.nhn?oid=117&aid=0003635933,"Mon, 15 Aug 2022 13:42:00 +0900"
288,"토트넘, 첼시와 2-2 무승부..'콘테-투헬 몸싸움' 신경전도","이 경기에서 <b>손흥민</b>은 선발로 출전해 후반 34분 이반 페리시치로 교체될 때까지 뛰었지만 공격 포인트는... 토트넘은 첼시의 단단한 압박에 빌드업부터 난항을 겪었으며, 경기가 잘 풀리지 않으면서 <b>손흥민</b>의 수비... ",http://www.ikbc.co.kr/article/view/kbc202208150010,https://sports.news.naver.com/news.nhn?oid=660&aid=0000014922,"Mon, 15 Aug 2022 13:41:00 +0900"
289,"[★랭킹] 임영웅, 팬 서비스 가장 잘해주는 것 같은 스타 1위…2위 아이유 3위...",3위는 950(9%)표로 <b>손흥민</b>이 선정됐다. 아시아 선수 최초로 잉글랜드 프리미어리그(EPL) 득점왕에 오른 <b>손흥민</b>은 뛰어난 실력과 팬 서비스로 팬들의 사랑을 받는 선수로 자리매김했다. 최근 소속팀 토트넘과 방한했던... ,http://www.cbci.co.kr/news/articleView.html?idxno=431409,http://www.cbci.co.kr/news/articleView.html?idxno=431409,"Mon, 15 Aug 2022 13:30:00 +0900"
290,"투헬-콘테 '동반 퇴장' 토트넘, 첼시와 2-2 무승부... 손흥민 침묵",<b>손흥민</b> 침묵 토마스 투헬 첼시 감독(왼쪽)과 안토니오 콘테(우측) 토트넘 감독 / 연합 양 팀 감독들까지 불 붙은 분위기를 보여준 가운데 첼시와 토트넘이 무승부를 거뒀다. 토트넘과 첼시는 15일(한국시간) 영국 런던... ,http://www.ggilbo.com/news/articleView.html?idxno=928484,http://www.ggilbo.com/news/articleView.html?idxno=928484,"Mon, 15 Aug 2022 13:00:00 +0900"
291,"[독자추천 순위] 이찬원 54회째 1위, 김기태·영탁·김희재·뉴진스 TOP5…방...","(249표), <b>손흥민</b>(247표), 박서준(247표), 주종혁(245표), 권율(239표), 김연아(230표), 박서진(228표)... 101위, <b>손흥민</b> 107위, 김연아 110위, 조세호 131위, 김이나 132위, 허니제이 135위, 홍윤화 141위, 신동엽 142위... ",http://www.topstarnews.net/news/articleView.html?idxno=14720851,http://www.topstarnews.net/news/articleView.html?idxno=14720851,"Mon, 15 Aug 2022 12:50:00 +0900"
292,'극장 동점골' 케인도 인정할 수밖에 없었던 투헬 전술의 위력,"케인은 패색이 짙던 경기 종료 직전 <b>손흥민</b> 대신 투입된 이반 페리시치의 코너킥을 극적인 헤더로 응수, 승부를 원점으로 돌렸다. 그러나 케인도 첼시의 위력을 인정할 수밖에 없었다. 그는 &quot;우리는 아마도 승점을 얻을... ",http://sports.chosun.com/news/ntype.htm?id=202208160100104930006469&servicedate=20220815,https://sports.news.naver.com/news.nhn?oid=076&aid=0003904906,"Mon, 15 Aug 2022 12:43:00 +0900"
293,"&quot;케인도 SON도 아니다, 콘테의 천재적 전술 변화&quot; 英언론 극찬",콘테는 <b>손흥민</b>과 중앙 미드필더 로드리고 벤탄쿠르를 빼고 이반 페리시치와 이브스 비수마를 넣었다.... 케인과 <b>손흥민</b>이 종종 어려운 상황에서 그들을 구해내곤 했지만 이번에는 아니었다&apos;라고 지적했다. 익스프레스는... ,http://sports.chosun.com/news/ntype.htm?id=202208160100104920006468&servicedate=20220815,https://sports.news.naver.com/news.nhn?oid=076&aid=0003904905,"Mon, 15 Aug 2022 12:36:00 +0900"
294,첼시의 리스 제임스와 볼 다투는 손흥민,= 토트넘의 <b>손흥민</b>이14일 (현지시간) 런던의 스탬퍼드 브리지에서 열린 2022-23 잉글랜드 프리미어리그(EPL) 첼시와의 경기서 상대 선수 리스 제임스와 볼을 다투고 있다.,https://www.news1.kr/photos/view/?5527515,https://n.news.naver.com/mnews/article/421/0006278053?sid=104,"Mon, 15 Aug 2022 12:32:00 +0900"
295,"'뒤끝 있는 감독 여기요~' 콘테, 또 투헬 저격 &quot;넘어트렸을 수도&quot;",이날 선발 출격한 <b>손흥민</b>은 후반 34분 이반 페리시치와 교체되기 전까지 약 79분간 경기장을 누볐다. 하지만 골은 기록하지 못했다. 치열했던 경기만큼이나 양 팀 감독의 충돌도 화제를 모았다. 콘테 감독은... ,http://www.osen.co.kr/article/G1111919790,https://sports.news.naver.com/news.nhn?oid=109&aid=0004678886,"Mon, 15 Aug 2022 12:23:00 +0900"
296,"손흥민 발롱도르 후보 30인 명단 포함, 메시는 제외",충청매일 CCDN  잉글랜드 프로축구 프리미어리그(EPL) 토트넘 홋스퍼 소속 <b>손흥민</b>(30)이 세계적인 권위의... 2021-2022시즌 프리미어리그에서 23골을 넣어 아시아 선수 최초로 득점왕에 오른 <b>손흥민</b>이 명단에 포함됐다.... ,http://www.ccdn.co.kr/news/articleView.html?idxno=774788,http://www.ccdn.co.kr/news/articleView.html?idxno=774788,"Mon, 15 Aug 2022 12:20:00 +0900"
297,"강소연, 흰색 수영복 입은 줄…특이한 거 좋아하네?",그리고 감사와 겸손&quot;으로 시작하는 글을 올리며 <b>손흥민</b> 선수의 부친 손웅정 감독이 지난해 10월 출간한 책의 내용 일부를 발췌해 소개했다. 함께 공개한 사진 속 강소연의 모습에선 자신감과 밝은 에너지가 물씬 느껴진다.... ,http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202208151105392944&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news,https://n.news.naver.com/mnews/article/117/0003635927?sid=106,"Mon, 15 Aug 2022 12:18:00 +0900"
298,"임영웅, '팬 서비스 가장 잘해주는 것 같은 스타' 1위",3위는 950(9%)표로 <b>손흥민</b>이 선정됐다. 아시아 선수 최초로 잉글랜드 프리미어리그(EPL) 득점왕에 오른 <b>손흥민</b>은 뛰어난 실력과 팬 서비스로 팬들의 사랑을 받는 선수로 자리매김했다. 최근 소속팀 토트넘과 방한했던... ,http://www.celuvmedia.com/article.php?aid=1660532400432721005,http://www.celuvmedia.com/article.php?aid=1660532400432721005,"Mon, 15 Aug 2022 12:02:00 +0900"
299,"콘테 vs 투헬, 못말리는 감독들의 승부욕","토트넘은 해리 케인, <b>손흥민</b>, 데얀 클루셉스키가 전방에, 라이언 세세뇽, 피에르 에밀 호이비에르, 로드리고... &apos;한국축구의 자존심&apos; <b>손흥민</b> 역시 첼시 징크스에서 자유롭지 않다. <b>손흥민</b>은 이날 경기를 포함하여... ",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002857486&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://sports.news.naver.com/news.nhn?oid=047&aid=0002362968,"Mon, 15 Aug 2022 12:00:00 +0900"
300,"&quot;투입 하니 흐름이 바뀌네&quot;...BBC, '950억' 히샬리송이 끼친 영향력 분석","<b>손흥민</b>, 해리 케인이 꽁꽁 묶여 날카로운 전개를 하지 못해 어려움을 겪었다. 칼리두 쿨리발리에게 실점해 0... <b>손흥민</b>, 케인에 이어 데얀 쿨루셉스키, 루카스 모우라 등이 있지만 공격진을 더욱 강화하고 다양성을 높이기... ",http://www.interfootball.co.kr/news/articleView.html?idxno=579467,https://sports.news.naver.com/news.nhn?oid=413&aid=0000144659,"Mon, 15 Aug 2022 11:56:00 +0900"
301,"손흥민, 벌써 호날두 닮아가나 &quot;수비 생각이 없다&quot; 비난 직면",<b>손흥민</b>이 압박을 치열하게 하지 않는다고 비판을 받았다. 지난 시즌 크리스티아누 호날두가 그랬다. 영국의 유명한 선수이자 감독 출신 축구 전문가 그레이엄 수네스가 <b>손흥민</b>에게 일침을 가했다. 스카이스포츠... ,http://sports.chosun.com/news/ntype.htm?id=202208160100104840006462&servicedate=20220815,https://sports.news.naver.com/news.nhn?oid=076&aid=0003904900,"Mon, 15 Aug 2022 11:51:00 +0900"
302,"임영웅·아이유, 팬 서비스 가장 잘해주는 것 같은 스타 1~2위",3위는 950(9%)표로 <b>손흥민</b>이 선정됐다. 아시아 선수 최초로 잉글랜드 프리미어리그(EPL) 득점왕에 오른 <b>손흥민</b>은 뛰어난 실력과 팬 서비스로 팬들의 사랑을 받는 선수로 자리매김했다. 최근 소속팀 토트넘과 방한했던... ,http://news.heraldcorp.com/view.php?ud=20220815000123,https://n.news.naver.com/mnews/article/016/0002028539?sid=106,"Mon, 15 Aug 2022 11:45:00 +0900"
303,"임영웅, '팬 서비스 가장 잘해주는 것 같은 스타 1위…'영웅시대' 향한 일편단...","2위는 1,654(15%)표로 아이유, 3위는 950(9%)표로 <b>손흥민</b>이 선정됐다. 이 외에 박은빈, 수지, 권은비 등이 뒤를 이었다. 한편, 임영웅은 지난 5월 고양을 시작으로 창원, 광주, 대전, 인천, 대구 그리고 서울로 이어지는 데뷔... ",http://daily.hankooki.com/news/articleView.html?idxno=859920,http://daily.hankooki.com/news/articleView.html?idxno=859920,"Mon, 15 Aug 2022 11:36:00 +0900"
304,"방탄소년단(BTS) 1위, 8월 광고모델 브랜드평판 접수..2위 아이유·3위 임영웅","5위 <b>손흥민</b> 브랜드는 참여지수 250,200 미디어지수 267,026 소통지수 396,359... 한편, 2022년 8월 광고모델 브랜드평판조사는 방탄소년단, 아이유, 임영웅, 유재석, <b>손흥민</b>... ",http://www.breaknews.com/916078,http://www.breaknews.com/916078,"Mon, 15 Aug 2022 11:32:00 +0900"
305,"방탄소년단, 아이유 그리고 임영웅","5위, <b>손흥민</b> 브랜드는 참여지수 250,200 미디어지수 267,026 소통지수 396,359 커뮤니티지수 328,659가 되면서 브랜드평판지수 1,242,244로 분석됐다. 지난 6월 브랜드평판지수 3,273,492와 비교해보면 62.05% 하락했다.... ",http://sports.khan.co.kr/news/sk_index.html?art_id=202208151131003&sec_id=540101&pt=nv,https://n.news.naver.com/mnews/article/144/0000831044?sid=106,"Mon, 15 Aug 2022 11:32:00 +0900"
306,"'1004억' 손흥민, 발롱도르 후보 30인 중 몸값 13위...벤제마보다 위",<b>손흥민</b>은 발롱도르 후보 선수들 중에서도 몸값이 높은 편이었다. 발롱도르 주관지 &apos;프랑스 풋볼&apos;은 13일... <b>손흥민</b>은 13위였다. 지난 시즌 잉글리시 프리미어리그(EPL) 득점왕이자 명실상부 월드클래스 윙어인 <b>손흥민</b>의... ,http://www.interfootball.co.kr/news/articleView.html?idxno=579469,https://sports.news.naver.com/news.nhn?oid=413&aid=0000144658,"Mon, 15 Aug 2022 11:26:00 +0900"
307,"'히샬리송, 이래서 영입했구나!' 데뷔전에서 남다른 존재감","벤탄쿠르와 <b>손흥민</b>을 빼고 그 자리에 이브 비수마와 이반 페리시치를 투입했다. 히샬리송, 비수마, 페리시치... 하지만 토트넘의 주전 공격수 트리오인 <b>손흥민</b>, 케인, 데얀 클루셉스키와는 다른 방식으로 팀 공격에... ",http://sports.chosun.com/news/ntype.htm?id=202208160100104740006454&servicedate=20220815,https://sports.news.naver.com/news.nhn?oid=076&aid=0003904895,"Mon, 15 Aug 2022 11:26:00 +0900"
308,"임영웅, `팬 서비스 가장 잘해줄 것 같은 스타` 1위 선정돼…&quot;역시 팬 바보&quot;",2위는 1654표(15%)를 획득한 가수 아이유가 차지했고 3위에는 950표(9%)를 획득한 축구선수 <b>손흥민</b>이 이름을 올렸다. 임영웅에 대한 팬들의 관심과 사랑은 폭발적인 수준이다. 지난 14일 오후 5시부터 OTT 티빙에서... ,http://www.dt.co.kr/contents.html?article_no=2022081502109919036006&ref=naver,https://n.news.naver.com/mnews/article/029/0002748969?sid=106,"Mon, 15 Aug 2022 11:21:00 +0900"
309,아이유·임영웅·유재석 다 꺾었다…'8월 광고모델 브랜드평판' 1위는?,"발표에 따르면 방탄소년단은 2위 아이유, 3위 임영웅, 4위 유재석, 5위 <b>손흥민</b> 등을 꺾고 1위에 이름을... 한편 &apos;8월 광고모델 브랜드평판&apos; 상위 30위는 방탄소년단, 아이유, 임영웅, 유재석, <b>손흥민</b>, 공유, 손석구... ",https://www.wikitree.co.kr/articles/780490,https://www.wikitree.co.kr/articles/780490,"Mon, 15 Aug 2022 11:16:00 +0900"
310,"英 매체, '80분' 손흥민에 팀 최저 평점 '혹평'",<b>손흥민</b>(토트넘 홋스퍼)이 현지 매체로부터 혹평을 받았다. 토트넘은 15일(한국시각) 영국 런던의 스탬포드... 토트넘의 <b>손흥민</b>은 이날 선발 출전해 후반 35분 이반 페리시치와 교체될 때까지 약 80분을 소화했지만... ,http://www.stoo.com/article.php?aid=81991546502,http://www.stoo.com/article.php?aid=81991546502,"Mon, 15 Aug 2022 11:08:00 +0900"
311,"토트넘, 첼시와 2-2 무승부···콘테-투헬 충돌 후 퇴장",한편 이날 선발 출전한 <b>손흥민</b>은 슈팅 2개와 유효 슈팅 1개만을 기록한 채 후반 35분 이반 페리시치와 교체돼 공격 포인트 없이 경기를 마쳤다. 첼시의 리스 제임스에 꽁꽁 묶인 <b>손흥민</b>은 &apos;스카이스포츠&apos;로부터 냉정한... ,https://www.mhnse.com/news/articleView.html?idxno=132668,https://sports.news.naver.com/news.nhn?oid=445&aid=0000065216,"Mon, 15 Aug 2022 11:01:00 +0900"
312,"&quot;SON 스트라이커 설 수 있어&quot; 콘테의 의미심장한 발언, '벤치 충돌'의 변화",<b>손흥민</b>은 팀이 뒤지고 있던 1-2 상황에서 이례적으로 교체됐다. 이반 페리시치가 후반 34분 <b>손흥민</b> 대신 투입됐다. 반면 해리 케인과 데얀 쿨루셉스키는 풀타임을 소화했다. 투헬 감독이 판정에 강한 불만을 표출했지만... ,http://sports.chosun.com/news/ntype.htm?id=202208160100104520006446&servicedate=20220815,https://sports.news.naver.com/news.nhn?oid=076&aid=0003904888,"Mon, 15 Aug 2022 10:57:00 +0900"
313,"‘뭉찬2’ 허민호-류은규-임남규 득점! 이장군, MOM 선정","6시 4분 가장 늦게 필드에 도착한 강칠구는 자신에게 집중된 시선을 놓치지 않고 <b>손흥민</b> 세리머니로 화답해 웃음을 선사했다. 또한 안정환 감독에게 골키퍼 포지션을 어필한 이형택은 김동현, 김요한과 함께 골키퍼... ",http://enews.imbc.com/News/RetrieveNewsInfo/356871,https://n.news.naver.com/mnews/article/408/0000164185?sid=106,"Mon, 15 Aug 2022 10:56:00 +0900"
314,"'다정다감하고 빛나는 히어로' 임영웅, 팬 서비스 가장 잘해주는 것 같은 스타...",3위는 950(9%)표로 <b>손흥민</b>이 선정됐다. 아시아 선수 최초로 잉글랜드 프리미어리그(EPL) 득점왕에 오른 <b>손흥민</b>은 뛰어난 실력과 팬 서비스로 팬들의 사랑을 받는 선수로 자리매김했다. 최근 소속팀 토트넘과 방한했던... ,http://www.topstarnews.net/news/articleView.html?idxno=14720807,http://www.topstarnews.net/news/articleView.html?idxno=14720807,"Mon, 15 Aug 2022 10:52:00 +0900"
315,"임영웅, 아이유 그리고 손흥민",3위는 950(9%)표로 <b>손흥민</b>이 선정됐다. 아시아 선수 최초로 잉글랜드 프리미어리그(EPL) 득점왕에 오른 <b>손흥민</b>은 뛰어난 실력과 팬 서비스로 팬들의 사랑을 받는 선수로 자리매김했다. 최근 소속팀 토트넘과 방한했던... ,http://sports.khan.co.kr/news/sk_index.html?art_id=202208151035003&sec_id=540101&pt=nv,https://n.news.naver.com/mnews/article/144/0000831032?sid=106,"Mon, 15 Aug 2022 10:36:00 +0900"
316,"손흥민, 첼시 제임스에 판정패…토트넘은 극장 무승부",승부처에서 <b>손흥민</b>(30·토트넘 홋스퍼)의 발끝은 잠잠했다. 에이스의 침묵 속에 토트넘은 극적인 무승부를 거뒀다. <b>손흥민</b>은 15일(한국시각) 영국 런던 스탬퍼드 브리지에서 열린 2022∼2023 잉글랜드 프리미어리그(EPL)... ,https://www.hani.co.kr/arti/sports/soccer/1054722.html,https://sports.news.naver.com/news.nhn?oid=028&aid=0002602356,"Mon, 15 Aug 2022 10:35:00 +0900"
317,"임영웅, 팬서비스 최고 스타 1위...아이유·손흥민 뒤이어",사진=디시인사이드 3위는 950(9%)표로 <b>손흥민</b>이 선정됐다. 아시아 선수 최초로 잉글랜드 프리미어리그(EPL) 득점왕에 오른 <b>손흥민</b>은 뛰어난 실력과 팬 서비스로 팬들의 사랑을 받는 선수로 자리매김했다. 최근 소속팀... ,http://www.slist.kr/news/articleView.html?idxno=376736,http://www.slist.kr/news/articleView.html?idxno=376736,"Mon, 15 Aug 2022 10:34:00 +0900"
318,"토트넘 '복덩이' 향한 극찬, &quot;KDB처럼 될 수 있어&quot;","쿨루셉스키는 <b>손흥민</b>, 해리 케인과 시너지를 발휘했고 리그 최고의 쓰리톱을 구축했다. 소위 &apos;SKK 라인&apos;으로... 아직 2라운드밖에 치르지 않았지만 케인이나 <b>손흥민</b>보다도 많은 영향력을 행사하고 있다. 콘테 감독 역시... ",http://www.fourfourtwo.co.kr/news/articleView.html?idxno=17955,https://sports.news.naver.com/news.nhn?oid=411&aid=0000013737,"Mon, 15 Aug 2022 10:31:00 +0900"
319,"광고모델 브랜드평판 8월 분석결과 1위 방탄소년단, 2위 아이유, 3위 임영웅","2022년 8월 광고모델 브랜드평판 30위 순위는 방탄소년단, 아이유, 임영웅, 유재석, <b>손흥민</b>, 공유, 손석구... 5위, <b>손흥민</b> 브랜드는 참여지수 250,200 미디어지수 267,026 소통지수 396,359 커뮤니티지수 328,659가 되면서... ",http://www.gpkorea.com/news/articleView.html?idxno=91276,http://www.gpkorea.com/news/articleView.html?idxno=91276,"Mon, 15 Aug 2022 10:22:00 +0900"
320,"임영웅, 팬사랑 통했나…‘팬서비스 잘해주는 것 같은 스타’ 1위",3위는 950(9%)표로 <b>손흥민</b>이 선정됐다. 아시아 선수 최초로 잉글랜드 프리미어리그(EPL) 득점왕에 오른 <b>손흥민</b>은 뛰어난 실력과 팬 서비스로 팬들의 사랑을 받는 선수로 자리매김했다.,http://mksports.co.kr/view/2022/718932/,https://n.news.naver.com/mnews/article/410/0000887982?sid=106,"Mon, 15 Aug 2022 10:21:00 +0900"
321,"풍부한 스쿼드→파격 4-2-4 가능...콘테, &quot;앞으로도 쓸 거야&quot;","<b>손흥민</b>, 데얀 쿨루셉스키가 좌우 측면에서 활약했다. 피에르-에밀 호이비에르 동점골이 나오면서 승부는... <b>손흥민</b>, 로드리고 벤탄쿠르를 빼고 이반 페리시치, 이브 비수마를 투입했다. 루카스 모우라까지 에메르송 로얄을... ",http://www.interfootball.co.kr/news/articleView.html?idxno=579461,https://sports.news.naver.com/news.nhn?oid=413&aid=0000144655,"Mon, 15 Aug 2022 10:16:00 +0900"
